,Year,Type,State Code,1,2,4,5,6,8,9,10,11,12,13,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,40,41,42,44,45,46,47,48,49,50,51,53,54,55,56,30
29,2012,Ability to speak English,Speaks English Less Than Very Well,0.0,0.0,256.0,0.0,11977.0,571.0,8931.0,150.0,953.0,24685.0,4384.0,134.0,0.0,1464.0,263.0,0.0,0.0,0.0,616.0,139.0,2811.0,28988.0,1292.0,65.0,241.0,386.0,0.0,182.0,399.0,16254.0,0.0,7129.0,1603.0,183.0,43.0,451.0,733.0,5213.0,0.0,2054.0,23.0,238.0,3123.0,956.0,15.0,241.0,1094.0,0.0,305.0,0.0,0.0
0,2012,Population,Population,130.0,63.0,3036.0,124.0,36548.0,2668.0,14894.0,343.0,1921.0,62940.0,9285.0,1341.0,807.0,6231.0,1449.0,1134.0,179.0,280.0,1563.0,162.0,9443.0,55109.0,4563.0,1145.0,343.0,1112.0,488.0,1659.0,1684.0,29364.0,522.0,24210.0,5154.0,209.0,1729.0,557.0,2118.0,11289.0,267.0,3090.0,230.0,506.0,13092.0,3613.0,295.0,4320.0,3189.0,217.0,782.0,99.0,0.0
29,2013,Ability to speak English,Speaks English Less Than Very Well,409.0,95.0,659.0,90.0,10691.0,1296.0,9064.0,0.0,748.0,28273.0,3127.0,187.0,102.0,677.0,319.0,186.0,822.0,279.0,877.0,229.0,2002.0,36220.0,423.0,0.0,0.0,253.0,0.0,772.0,532.0,15661.0,251.0,8513.0,961.0,254.0,888.0,0.0,616.0,1706.0,287.0,713.0,0.0,303.0,3626.0,1625.0,0.0,1379.0,2464.0,12.0,195.0,20.0,492.0
0,2013,Population,Population,772.0,554.0,1885.0,334.0,35664.0,2534.0,15130.0,240.0,2762.0,68154.0,9122.0,613.0,175.0,3583.0,1686.0,564.0,1061.0,735.0,1485.0,363.0,5788.0,61786.0,2196.0,1612.0,0.0,1374.0,279.0,1851.0,1795.0,29642.0,565.0,29313.0,3717.0,860.0,3399.0,318.0,2265.0,5545.0,1554.0,3364.0,0.0,848.0,14772.0,3828.0,309.0,4799.0,5888.0,259.0,1139.0,20.0,616.0
29,2014,Ability to speak English,Speaks English Less Than Very Well,292.0,64.0,848.0,205.0,8086.0,1245.0,8568.0,0.0,497.0,26600.0,2093.0,0.0,0.0,1055.0,312.0,57.0,306.0,21.0,2582.0,0.0,1933.0,30968.0,1522.0,1233.0,201.0,488.0,126.0,1634.0,529.0,16903.0,0.0,7334.0,3330.0,391.0,597.0,207.0,775.0,8089.0,689.0,1144.0,0.0,384.0,4796.0,366.0,0.0,1497.0,310.0,156.0,332.0,22.0,0.0
0,2014,Population,Population,941.0,123.0,3075.0,644.0,32597.0,2117.0,13785.0,121.0,1121.0,64948.0,7131.0,466.0,141.0,4244.0,1009.0,608.0,605.0,578.0,3867.0,180.0,5638.0,57727.0,5273.0,3355.0,597.0,1882.0,263.0,4376.0,2909.0,30457.0,1298.0,21924.0,5446.0,767.0,4555.0,931.0,1340.0,12543.0,1718.0,2384.0,255.0,2519.0,14635.0,2562.0,0.0,4046.0,2094.0,343.0,1218.0,98.0,0.0
29,2015,Ability to speak English,Speaks English Less Than Very Well,81.0,44.0,280.0,0.0,8289.0,296.0,9763.0,243.0,169.0,31326.0,5381.0,212.0,576.0,1524.0,1126.0,243.0,257.0,416.0,664.0,0.0,2966.0,33953.0,1385.0,416.0,116.0,390.0,0.0,785.0,1022.0,11176.0,71.0,7630.0,1373.0,26.0,1986.0,43.0,332.0,3685.0,142.0,991.0,0.0,169.0,5881.0,547.0,0.0,1258.0,819.0,0.0,410.0,0.0,0.0
0,2015,Population,Population,521.0,44.0,1225.0,95.0,35588.0,2811.0,15597.0,1300.0,716.0,74905.0,13410.0,1501.0,730.0,6888.0,3438.0,981.0,1082.0,969.0,1218.0,592.0,9001.0,61019.0,4499.0,1332.0,316.0,1758.0,270.0,3289.0,2234.0,26055.0,284.0,20713.0,5714.0,377.0,4762.0,126.0,2033.0,6054.0,524.0,3245.0,0.0,434.0,19372.0,3070.0,74.0,7370.0,3941.0,213.0,1189.0,0.0,0.0
29,2016,Ability to speak English,Speaks English Less Than Very Well,78.0,147.0,31.0,99.0,11290.0,614.0,10489.0,212.0,318.0,35364.0,5391.0,500.0,219.0,886.0,347.0,0.0,148.0,152.0,596.0,233.0,4464.0,41014.0,2656.0,1040.0,0.0,751.0,93.0,560.0,1541.0,13357.0,325.0,7599.0,2846.0,0.0,403.0,107.0,529.0,7219.0,124.0,1383.0,0.0,163.0,3615.0,1574.0,0.0,2094.0,613.0,76.0,239.0,75.0,53.0
