,Year,Type,State Code,10,11,12,13,15,16,17,18,19,2,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,4,40,41,42,45,47,48,49,50,51,53,54,55,56,6,8,9,1,20,30,44,46,5
18,2012,Median Household Income,Median Household Income,-8760,142500,43800,52000,44500,25000,43100,29980,40000,192640.0,304000,55000,-60000.0,70000,50400,60000,104000,13000.0,-60000,40000,45000,55000,40150,31750.0,75800,42000,44000.0,67000,75500,-60000.0,33300,61250,55000,57500,64900,32000,-60000.0,67250,78000,40700,165450,51100.0,61700.0,84000,52500,,,,,,
18,2013,Median Household Income,Median Household Income,0,21000,45000,72000,73000,0,45700,40400,-60000,124055.0,77950,46000,7300.0,84800,51000,22000,70000,,61750,132000,34505,47800,43200,98000.0,47360,58500,-25000.0,71200,103000,121000.0,97000,43940,53000,18000,56700,47650,227000.0,105900,100000,27000,16800,,51000.0,69500,56500,47000.0,15000.0,-60000.0,66200.0,,
18,2014,Median Household Income,Median Household Income,82000,-14000,48690,81900,35000,54500,-30000,24000,91000,30900.0,-60000,30890,115100.0,73450,43400,80300,90000,90000.0,52000,-60000,42300,67600,51600,-4750.0,54100,67900,14450.0,9550,42500,,18000,29000,55050,64000,85000,40800,,67000,118000,49200,-60000,132000.0,71750.5,30000,54050,51000.0,252380.0,,20100.0,92000.0,178500.0
18,2015,Median Household Income,Median Household Income,17000,-27500,51000,43100,86900,-60000,16150,-60000,-60000,5500.0,-60000,80000,,76000,52452,25300,-60000,-14095.0,29200,-60000,47100,54300,50000,,51300,50000,-60000.0,24400,37700,-60000.0,17600,20000,86250,47500,64590,54600,,92800,11500,97500,-60000,,62300.0,31500,72675,82000.0,15000.0,,26400.0,,46000.0
18,2016,Median Household Income,Median Household Income,160000,114000,54000,46150,105750,-6000,94500,43000,19600,,100500,61800,-6000.0,87500,54800,100000,32700,,5000,71000,55000,44400,67500,83300.0,63000,66100,,117400,95900,45000.0,104500,64500,53275,48470,74050,87650,-6000.0,81000,47900,-1085,47500,27650.0,66000.0,74000,63000,91000.0,68500.0,-6000.0,50150.0,,45400.0
18,2017,Median Household Income,Median Household Income,30750,138500,57700,60000,33410,29800,97000,-11650,141800,54000.0,69800,70950,44975.0,95000,55050,90000,128000,-60000.0,60000,-60000,45600,31850,63800,44030.0,80000,108400,33200.0,17950,17000,97200.0,34000,84000,13300,85000,75000,54000,219800.0,116735,72000,-60000,62100,400350.0,66000.0,56050,49000,40000.0,-60000.0,,36600.0,,-60000.0
18,2018,Median Household Income,Median Household Income,-60000,110010,60000,55000,23800,14750,52300,193000,480,,68600,73500,,70000,62400,100000,45900,,-60000,29400,72650,37100,66000,170000.0,73900,48450,,92500,32500,74350.0,82250,57000,43900,49000,83500,39000,,91000,82050,27000,143000,,74200.0,75000,60000,43750.0,0.0,,88100.0,,110000.0
18,2019,Median Household Income,Median Household Income,0,152000,0,0,47400,4000,98370,0,0,,94000,0,70225.0,0,0,0,0,0.0,0,0,55500,66600,0,0.0,0,0,,0,96000,0.0,150000,0,0,0,0,58000,0.0,0,133000,0,115040,,0.0,95200,72250,85150.0,0.0,,0.0,,0.0
